Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
0.5	Src1	1	internal://	InInterests	0	0	0	0
0.5	Src1	1	internal://	OutInterests	0	0	0	0
0.5	Src1	1	internal://	InData	0	0	0	0
0.5	Src1	1	internal://	OutData	0	0	0	0
0.5	Src1	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	Src1	1	internal://	InTimedOutInterests	0	0	0	0
0.5	Src1	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	Src1	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	Src1	257	ndnFace://0	InInterests	6.4	0	4	0
0.5	Src1	257	ndnFace://0	OutInterests	0	0	0	0
0.5	Src1	257	ndnFace://0	InData	0	0	0	0
0.5	Src1	257	ndnFace://0	OutData	0	0	0	0
0.5	Src1	257	ndnFace://0	InSatisfiedInterests	3.2	0	2	0
0.5	Src1	257	ndnFace://0	InTimedOutInterests	0	0	0	0
0.5	Src1	257	ndnFace://0	OutSatisfiedInterests	0	0	0	0
0.5	Src1	257	ndnFace://0	OutTimedOutInterests	0	0	0	0
0.5	Src1	-1	all	SatisfiedInterests	4.8	0	3	0
0.5	Src1	-1	all	TimedOutInterests	0	0	0	0
0.5	Src2	1	internal://	InInterests	0	0	0	0
0.5	Src2	1	internal://	OutInterests	0	0	0	0
0.5	Src2	1	internal://	InData	0	0	0	0
0.5	Src2	1	internal://	OutData	0	0	0	0
0.5	Src2	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	Src2	1	internal://	InTimedOutInterests	0	0	0	0
0.5	Src2	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	Src2	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	Src2	257	ndnFace://1	InInterests	6.4	0	4	0
0.5	Src2	257	ndnFace://1	OutInterests	0	0	0	0
0.5	Src2	257	ndnFace://1	InData	0	0	0	0
0.5	Src2	257	ndnFace://1	OutData	0	0	0	0
0.5	Src2	257	ndnFace://1	InSatisfiedInterests	3.2	0	2	0
0.5	Src2	257	ndnFace://1	InTimedOutInterests	0	0	0	0
0.5	Src2	257	ndnFace://1	OutSatisfiedInterests	0	0	0	0
0.5	Src2	257	ndnFace://1	OutTimedOutInterests	0	0	0	0
0.5	Src2	-1	all	SatisfiedInterests	4.8	0	3	0
0.5	Src2	-1	all	TimedOutInterests	0	0	0	0
0.5	Rtr1	1	internal://	InInterests	0	0	0	0
0.5	Rtr1	1	internal://	OutInterests	0	0	0	0
0.5	Rtr1	1	internal://	InData	0	0	0	0
0.5	Rtr1	1	internal://	OutData	0	0	0	0
0.5	Rtr1	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	Rtr1	1	internal://	InTimedOutInterests	0	0	0	0
0.5	Rtr1	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	Rtr1	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	Rtr1	259	ndnFace://2	InInterests	6.4	0	4	0
0.5	Rtr1	259	ndnFace://2	OutInterests	0	0	0	0
0.5	Rtr1	259	ndnFace://2	InData	0	0	0	0
0.5	Rtr1	259	ndnFace://2	OutData	0	0	0	0
0.5	Rtr1	259	ndnFace://2	InSatisfiedInterests	3.2	0	2	0
0.5	Rtr1	259	ndnFace://2	InTimedOutInterests	0	0	0	0
0.5	Rtr1	259	ndnFace://2	OutSatisfiedInterests	0	0	0	0
0.5	Rtr1	259	ndnFace://2	OutTimedOutInterests	0	0	0	0
0.5	Rtr1	-1	all	SatisfiedInterests	4.8	0	3	0
0.5	Rtr1	-1	all	TimedOutInterests	0	0	0	0
0.5	Rtr2	1	internal://	InInterests	0	0	0	0
0.5	Rtr2	1	internal://	OutInterests	0	0	0	0
0.5	Rtr2	1	internal://	InData	0	0	0	0
0.5	Rtr2	1	internal://	OutData	0	0	0	0
0.5	Rtr2	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	Rtr2	1	internal://	InTimedOutInterests	0	0	0	0
0.5	Rtr2	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	Rtr2	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	Rtr2	259	ndnFace://3	InInterests	6.4	0	4	0
0.5	Rtr2	259	ndnFace://3	OutInterests	0	0	0	0
0.5	Rtr2	259	ndnFace://3	InData	0	0	0	0
0.5	Rtr2	259	ndnFace://3	OutData	0	0	0	0
0.5	Rtr2	259	ndnFace://3	InSatisfiedInterests	3.2	0	2	0
0.5	Rtr2	259	ndnFace://3	InTimedOutInterests	0	0	0	0
0.5	Rtr2	259	ndnFace://3	OutSatisfiedInterests	0	0	0	0
0.5	Rtr2	259	ndnFace://3	OutTimedOutInterests	0	0	0	0
0.5	Rtr2	-1	all	SatisfiedInterests	4.8	0	3	0
0.5	Rtr2	-1	all	TimedOutInterests	0	0	0	0
0.5	Dst1	1	internal://	InInterests	0	0	0	0
0.5	Dst1	1	internal://	OutInterests	0	0	0	0
0.5	Dst1	1	internal://	InData	0	0	0	0
0.5	Dst1	1	internal://	OutData	0	0	0	0
0.5	Dst1	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	Dst1	1	internal://	InTimedOutInterests	0	0	0	0
0.5	Dst1	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	Dst1	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	Dst1	257	ndnFace://4	InInterests	6.4	0	4	0
0.5	Dst1	257	ndnFace://4	OutInterests	0	0	0	0
0.5	Dst1	257	ndnFace://4	InData	0	0	0	0
0.5	Dst1	257	ndnFace://4	OutData	0	0	0	0
0.5	Dst1	257	ndnFace://4	InSatisfiedInterests	3.2	0	2	0
0.5	Dst1	257	ndnFace://4	InTimedOutInterests	0	0	0	0
0.5	Dst1	257	ndnFace://4	OutSatisfiedInterests	0	0	0	0
0.5	Dst1	257	ndnFace://4	OutTimedOutInterests	0	0	0	0
0.5	Dst1	258	appFace://	InInterests	1.6	0	1	0
0.5	Dst1	258	appFace://	OutInterests	0	0	0	0
0.5	Dst1	258	appFace://	InData	0	0	0	0
0.5	Dst1	258	appFace://	OutData	0	0	0	0
0.5	Dst1	258	appFace://	InSatisfiedInterests	0	0	0	0
0.5	Dst1	258	appFace://	InTimedOutInterests	0	0	0	0
0.5	Dst1	258	appFace://	OutSatisfiedInterests	0	0	0	0
0.5	Dst1	258	appFace://	OutTimedOutInterests	0	0	0	0
0.5	Dst1	-1	all	SatisfiedInterests	4.8	0	3	0
0.5	Dst1	-1	all	TimedOutInterests	0	0	0	0
0.5	Dst2	1	internal://	InInterests	0	0	0	0
0.5	Dst2	1	internal://	OutInterests	0	0	0	0
0.5	Dst2	1	internal://	InData	0	0	0	0
0.5	Dst2	1	internal://	OutData	0	0	0	0
0.5	Dst2	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	Dst2	1	internal://	InTimedOutInterests	0	0	0	0
0.5	Dst2	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	Dst2	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	Dst2	257	ndnFace://5	InInterests	6.4	0	4	0
0.5	Dst2	257	ndnFace://5	OutInterests	0	0	0	0
0.5	Dst2	257	ndnFace://5	InData	0	0	0	0
0.5	Dst2	257	ndnFace://5	OutData	0	0	0	0
0.5	Dst2	257	ndnFace://5	InSatisfiedInterests	3.2	0	2	0
0.5	Dst2	257	ndnFace://5	InTimedOutInterests	0	0	0	0
0.5	Dst2	257	ndnFace://5	OutSatisfiedInterests	0	0	0	0
0.5	Dst2	257	ndnFace://5	OutTimedOutInterests	0	0	0	0
0.5	Dst2	-1	all	SatisfiedInterests	4.8	0	3	0
0.5	Dst2	-1	all	TimedOutInterests	0	0	0	0
1	Src1	1	internal://	InInterests	0	0	0	0
1	Src1	1	internal://	OutInterests	0	0	0	0
1	Src1	1	internal://	InData	0	0	0	0
1	Src1	1	internal://	OutData	0	0	0	0
1	Src1	1	internal://	InSatisfiedInterests	0	0	0	0
1	Src1	1	internal://	InTimedOutInterests	0	0	0	0
1	Src1	1	internal://	OutSatisfiedInterests	0.64	0	0	0
1	Src1	1	internal://	OutTimedOutInterests	0	0	0	0
1	Src1	257	ndnFace://0	InInterests	1.28	0	0	0
1	Src1	257	ndnFace://0	OutInterests	0	0	0	0
1	Src1	257	ndnFace://0	InData	0	0	0	0
1	Src1	257	ndnFace://0	OutData	0	0	0	0
1	Src1	257	ndnFace://0	InSatisfiedInterests	0.64	0	0	0
1	Src1	257	ndnFace://0	InTimedOutInterests	0	0	0	0
1	Src1	257	ndnFace://0	OutSatisfiedInterests	0	0	0	0
1	Src1	257	ndnFace://0	OutTimedOutInterests	0	0	0	0
1	Src1	-1	all	SatisfiedInterests	0.96	0	0	0
1	Src1	-1	all	TimedOutInterests	0	0	0	0
1	Src2	1	internal://	InInterests	0	0	0	0
1	Src2	1	internal://	OutInterests	0	0	0	0
1	Src2	1	internal://	InData	0	0	0	0
1	Src2	1	internal://	OutData	0	0	0	0
1	Src2	1	internal://	InSatisfiedInterests	0	0	0	0
1	Src2	1	internal://	InTimedOutInterests	0	0	0	0
1	Src2	1	internal://	OutSatisfiedInterests	0.64	0	0	0
1	Src2	1	internal://	OutTimedOutInterests	0	0	0	0
1	Src2	257	ndnFace://1	InInterests	1.28	0	0	0
1	Src2	257	ndnFace://1	OutInterests	0	0	0	0
1	Src2	257	ndnFace://1	InData	0	0	0	0
1	Src2	257	ndnFace://1	OutData	0	0	0	0
1	Src2	257	ndnFace://1	InSatisfiedInterests	0.64	0	0	0
1	Src2	257	ndnFace://1	InTimedOutInterests	0	0	0	0
1	Src2	257	ndnFace://1	OutSatisfiedInterests	0	0	0	0
1	Src2	257	ndnFace://1	OutTimedOutInterests	0	0	0	0
1	Src2	-1	all	SatisfiedInterests	0.96	0	0	0
1	Src2	-1	all	TimedOutInterests	0	0	0	0
1	Rtr1	1	internal://	InInterests	0	0	0	0
1	Rtr1	1	internal://	OutInterests	0	0	0	0
1	Rtr1	1	internal://	InData	0	0	0	0
1	Rtr1	1	internal://	OutData	0	0	0	0
1	Rtr1	1	internal://	InSatisfiedInterests	0	0	0	0
1	Rtr1	1	internal://	InTimedOutInterests	0	0	0	0
1	Rtr1	1	internal://	OutSatisfiedInterests	0.64	0	0	0
1	Rtr1	1	internal://	OutTimedOutInterests	0	0	0	0
1	Rtr1	259	ndnFace://2	InInterests	1.28	0	0	0
1	Rtr1	259	ndnFace://2	OutInterests	0	0	0	0
1	Rtr1	259	ndnFace://2	InData	0	0	0	0
1	Rtr1	259	ndnFace://2	OutData	0	0	0	0
1	Rtr1	259	ndnFace://2	InSatisfiedInterests	0.64	0	0	0
1	Rtr1	259	ndnFace://2	InTimedOutInterests	0	0	0	0
1	Rtr1	259	ndnFace://2	OutSatisfiedInterests	0	0	0	0
1	Rtr1	259	ndnFace://2	OutTimedOutInterests	0	0	0	0
1	Rtr1	-1	all	SatisfiedInterests	0.96	0	0	0
1	Rtr1	-1	all	TimedOutInterests	0	0	0	0
1	Rtr2	1	internal://	InInterests	0	0	0	0
1	Rtr2	1	internal://	OutInterests	0	0	0	0
1	Rtr2	1	internal://	InData	0	0	0	0
1	Rtr2	1	internal://	OutData	0	0	0	0
1	Rtr2	1	internal://	InSatisfiedInterests	0	0	0	0
1	Rtr2	1	internal://	InTimedOutInterests	0	0	0	0
1	Rtr2	1	internal://	OutSatisfiedInterests	0.64	0	0	0
1	Rtr2	1	internal://	OutTimedOutInterests	0	0	0	0
1	Rtr2	259	ndnFace://3	InInterests	1.28	0	0	0
1	Rtr2	259	ndnFace://3	OutInterests	0	0	0	0
1	Rtr2	259	ndnFace://3	InData	0	0	0	0
1	Rtr2	259	ndnFace://3	OutData	0	0	0	0
1	Rtr2	259	ndnFace://3	InSatisfiedInterests	0.64	0	0	0
1	Rtr2	259	ndnFace://3	InTimedOutInterests	0	0	0	0
1	Rtr2	259	ndnFace://3	OutSatisfiedInterests	0	0	0	0
1	Rtr2	259	ndnFace://3	OutTimedOutInterests	0	0	0	0
1	Rtr2	-1	all	SatisfiedInterests	0.96	0	0	0
1	Rtr2	-1	all	TimedOutInterests	0	0	0	0
1	Dst1	1	internal://	InInterests	0	0	0	0
1	Dst1	1	internal://	OutInterests	0	0	0	0
1	Dst1	1	internal://	InData	0	0	0	0
1	Dst1	1	internal://	OutData	0	0	0	0
1	Dst1	1	internal://	InSatisfiedInterests	0	0	0	0
1	Dst1	1	internal://	InTimedOutInterests	0	0	0	0
1	Dst1	1	internal://	OutSatisfiedInterests	0.64	0	0	0
1	Dst1	1	internal://	OutTimedOutInterests	0	0	0	0
1	Dst1	257	ndnFace://4	InInterests	1.28	0	0	0
1	Dst1	257	ndnFace://4	OutInterests	0	0	0	0
1	Dst1	257	ndnFace://4	InData	0	0	0	0
1	Dst1	257	ndnFace://4	OutData	0	0	0	0
1	Dst1	257	ndnFace://4	InSatisfiedInterests	0.64	0	0	0
1	Dst1	257	ndnFace://4	InTimedOutInterests	0	0	0	0
1	Dst1	257	ndnFace://4	OutSatisfiedInterests	0	0	0	0
1	Dst1	257	ndnFace://4	OutTimedOutInterests	0	0	0	0
1	Dst1	258	appFace://	InInterests	0.32	0	0	0
1	Dst1	258	appFace://	OutInterests	0	0	0	0
1	Dst1	258	appFace://	InData	0	0	0	0
1	Dst1	258	appFace://	OutData	0	0	0	0
1	Dst1	258	appFace://	InSatisfiedInterests	0	0	0	0
1	Dst1	258	appFace://	InTimedOutInterests	0	0	0	0
1	Dst1	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	Dst1	258	appFace://	OutTimedOutInterests	0	0	0	0
1	Dst1	-1	all	SatisfiedInterests	0.96	0	0	0
1	Dst1	-1	all	TimedOutInterests	0	0	0	0
1	Dst2	1	internal://	InInterests	0	0	0	0
1	Dst2	1	internal://	OutInterests	0	0	0	0
1	Dst2	1	internal://	InData	0	0	0	0
1	Dst2	1	internal://	OutData	0	0	0	0
1	Dst2	1	internal://	InSatisfiedInterests	0	0	0	0
1	Dst2	1	internal://	InTimedOutInterests	0	0	0	0
1	Dst2	1	internal://	OutSatisfiedInterests	0.64	0	0	0
1	Dst2	1	internal://	OutTimedOutInterests	0	0	0	0
1	Dst2	257	ndnFace://5	InInterests	1.28	0	0	0
1	Dst2	257	ndnFace://5	OutInterests	0	0	0	0
1	Dst2	257	ndnFace://5	InData	0	0	0	0
1	Dst2	257	ndnFace://5	OutData	0	0	0	0
1	Dst2	257	ndnFace://5	InSatisfiedInterests	0.64	0	0	0
1	Dst2	257	ndnFace://5	InTimedOutInterests	0	0	0	0
1	Dst2	257	ndnFace://5	OutSatisfiedInterests	0	0	0	0
1	Dst2	257	ndnFace://5	OutTimedOutInterests	0	0	0	0
1	Dst2	-1	all	SatisfiedInterests	0.96	0	0	0
1	Dst2	-1	all	TimedOutInterests	0	0	0	0
1.5	Src1	1	internal://	InInterests	0	0	0	0
1.5	Src1	1	internal://	OutInterests	0	0	0	0
1.5	Src1	1	internal://	InData	0	0	0	0
1.5	Src1	1	internal://	OutData	0	0	0	0
1.5	Src1	1	internal://	InSatisfiedInterests	0	0	0	0
1.5	Src1	1	internal://	InTimedOutInterests	0	0	0	0
1.5	Src1	1	internal://	OutSatisfiedInterests	0.128	0	0	0
1.5	Src1	1	internal://	OutTimedOutInterests	0	0	0	0
1.5	Src1	257	ndnFace://0	InInterests	0.256	0	0	0
1.5	Src1	257	ndnFace://0	OutInterests	0	0	0	0
1.5	Src1	257	ndnFace://0	InData	0	0	0	0
1.5	Src1	257	ndnFace://0	OutData	0	0	0	0
1.5	Src1	257	ndnFace://0	InSatisfiedInterests	0.128	0	0	0
1.5	Src1	257	ndnFace://0	InTimedOutInterests	0	0	0	0
1.5	Src1	257	ndnFace://0	OutSatisfiedInterests	0	0	0	0
1.5	Src1	257	ndnFace://0	OutTimedOutInterests	0	0	0	0
1.5	Src1	-1	all	SatisfiedInterests	0.192	0	0	0
1.5	Src1	-1	all	TimedOutInterests	0	0	0	0
1.5	Src2	1	internal://	InInterests	0	0	0	0
1.5	Src2	1	internal://	OutInterests	0	0	0	0
1.5	Src2	1	internal://	InData	0	0	0	0
1.5	Src2	1	internal://	OutData	0	0	0	0
1.5	Src2	1	internal://	InSatisfiedInterests	0	0	0	0
1.5	Src2	1	internal://	InTimedOutInterests	0	0	0	0
1.5	Src2	1	internal://	OutSatisfiedInterests	0.128	0	0	0
1.5	Src2	1	internal://	OutTimedOutInterests	0	0	0	0
1.5	Src2	257	ndnFace://1	InInterests	0.256	0	0	0
1.5	Src2	257	ndnFace://1	OutInterests	0	0	0	0
1.5	Src2	257	ndnFace://1	InData	0	0	0	0
1.5	Src2	257	ndnFace://1	OutData	0	0	0	0
1.5	Src2	257	ndnFace://1	InSatisfiedInterests	0.128	0	0	0
1.5	Src2	257	ndnFace://1	InTimedOutInterests	0	0	0	0
1.5	Src2	257	ndnFace://1	OutSatisfiedInterests	0	0	0	0
1.5	Src2	257	ndnFace://1	OutTimedOutInterests	0	0	0	0
1.5	Src2	-1	all	SatisfiedInterests	0.192	0	0	0
1.5	Src2	-1	all	TimedOutInterests	0	0	0	0
1.5	Rtr1	1	internal://	InInterests	0	0	0	0
1.5	Rtr1	1	internal://	OutInterests	0	0	0	0
1.5	Rtr1	1	internal://	InData	0	0	0	0
1.5	Rtr1	1	internal://	OutData	0	0	0	0
1.5	Rtr1	1	internal://	InSatisfiedInterests	0	0	0	0
1.5	Rtr1	1	internal://	InTimedOutInterests	0	0	0	0
1.5	Rtr1	1	internal://	OutSatisfiedInterests	0.128	0	0	0
1.5	Rtr1	1	internal://	OutTimedOutInterests	0	0	0	0
1.5	Rtr1	259	ndnFace://2	InInterests	0.256	0	0	0
1.5	Rtr1	259	ndnFace://2	OutInterests	0	0	0	0
1.5	Rtr1	259	ndnFace://2	InData	0	0	0	0
1.5	Rtr1	259	ndnFace://2	OutData	0	0	0	0
1.5	Rtr1	259	ndnFace://2	InSatisfiedInterests	0.128	0	0	0
1.5	Rtr1	259	ndnFace://2	InTimedOutInterests	0	0	0	0
1.5	Rtr1	259	ndnFace://2	OutSatisfiedInterests	0	0	0	0
1.5	Rtr1	259	ndnFace://2	OutTimedOutInterests	0	0	0	0
1.5	Rtr1	-1	all	SatisfiedInterests	0.192	0	0	0
1.5	Rtr1	-1	all	TimedOutInterests	0	0	0	0
1.5	Rtr2	1	internal://	InInterests	0	0	0	0
1.5	Rtr2	1	internal://	OutInterests	0	0	0	0
1.5	Rtr2	1	internal://	InData	0	0	0	0
1.5	Rtr2	1	internal://	OutData	0	0	0	0
1.5	Rtr2	1	internal://	InSatisfiedInterests	0	0	0	0
1.5	Rtr2	1	internal://	InTimedOutInterests	0	0	0	0
1.5	Rtr2	1	internal://	OutSatisfiedInterests	0.128	0	0	0
1.5	Rtr2	1	internal://	OutTimedOutInterests	0	0	0	0
1.5	Rtr2	259	ndnFace://3	InInterests	0.256	0	0	0
1.5	Rtr2	259	ndnFace://3	OutInterests	0	0	0	0
1.5	Rtr2	259	ndnFace://3	InData	0	0	0	0
1.5	Rtr2	259	ndnFace://3	OutData	0	0	0	0
1.5	Rtr2	259	ndnFace://3	InSatisfiedInterests	0.128	0	0	0
1.5	Rtr2	259	ndnFace://3	InTimedOutInterests	0	0	0	0
1.5	Rtr2	259	ndnFace://3	OutSatisfiedInterests	0	0	0	0
1.5	Rtr2	259	ndnFace://3	OutTimedOutInterests	0	0	0	0
1.5	Rtr2	-1	all	SatisfiedInterests	0.192	0	0	0
1.5	Rtr2	-1	all	TimedOutInterests	0	0	0	0
1.5	Dst1	1	internal://	InInterests	0	0	0	0
1.5	Dst1	1	internal://	OutInterests	0	0	0	0
1.5	Dst1	1	internal://	InData	0	0	0	0
1.5	Dst1	1	internal://	OutData	0	0	0	0
1.5	Dst1	1	internal://	InSatisfiedInterests	0	0	0	0
1.5	Dst1	1	internal://	InTimedOutInterests	0	0	0	0
1.5	Dst1	1	internal://	OutSatisfiedInterests	0.128	0	0	0
1.5	Dst1	1	internal://	OutTimedOutInterests	0	0	0	0
1.5	Dst1	257	ndnFace://4	InInterests	0.256	0	0	0
1.5	Dst1	257	ndnFace://4	OutInterests	0	0	0	0
1.5	Dst1	257	ndnFace://4	InData	0	0	0	0
1.5	Dst1	257	ndnFace://4	OutData	0	0	0	0
1.5	Dst1	257	ndnFace://4	InSatisfiedInterests	0.128	0	0	0
1.5	Dst1	257	ndnFace://4	InTimedOutInterests	0	0	0	0
1.5	Dst1	257	ndnFace://4	OutSatisfiedInterests	0	0	0	0
1.5	Dst1	257	ndnFace://4	OutTimedOutInterests	0	0	0	0
1.5	Dst1	258	appFace://	InInterests	1.664	0	1	0
1.5	Dst1	258	appFace://	OutInterests	0	0	0	0
1.5	Dst1	258	appFace://	InData	0	0	0	0
1.5	Dst1	258	appFace://	OutData	0	0	0	0
1.5	Dst1	258	appFace://	InSatisfiedInterests	0	0	0	0
1.5	Dst1	258	appFace://	InTimedOutInterests	0	0	0	0
1.5	Dst1	258	appFace://	OutSatisfiedInterests	0	0	0	0
1.5	Dst1	258	appFace://	OutTimedOutInterests	0	0	0	0
1.5	Dst1	-1	all	SatisfiedInterests	0.192	0	0	0
1.5	Dst1	-1	all	TimedOutInterests	0	0	0	0
1.5	Dst2	1	internal://	InInterests	0	0	0	0
1.5	Dst2	1	internal://	OutInterests	0	0	0	0
1.5	Dst2	1	internal://	InData	0	0	0	0
1.5	Dst2	1	internal://	OutData	0	0	0	0
1.5	Dst2	1	internal://	InSatisfiedInterests	0	0	0	0
1.5	Dst2	1	internal://	InTimedOutInterests	0	0	0	0
1.5	Dst2	1	internal://	OutSatisfiedInterests	0.128	0	0	0
1.5	Dst2	1	internal://	OutTimedOutInterests	0	0	0	0
1.5	Dst2	257	ndnFace://5	InInterests	0.256	0	0	0
1.5	Dst2	257	ndnFace://5	OutInterests	0	0	0	0
1.5	Dst2	257	ndnFace://5	InData	0	0	0	0
1.5	Dst2	257	ndnFace://5	OutData	0	0	0	0
1.5	Dst2	257	ndnFace://5	InSatisfiedInterests	0.128	0	0	0
1.5	Dst2	257	ndnFace://5	InTimedOutInterests	0	0	0	0
1.5	Dst2	257	ndnFace://5	OutSatisfiedInterests	0	0	0	0
1.5	Dst2	257	ndnFace://5	OutTimedOutInterests	0	0	0	0
1.5	Dst2	-1	all	SatisfiedInterests	0.192	0	0	0
1.5	Dst2	-1	all	TimedOutInterests	0	0	0	0
2	Src1	1	internal://	InInterests	0	0	0	0
2	Src1	1	internal://	OutInterests	0	0	0	0
2	Src1	1	internal://	InData	0	0	0	0
2	Src1	1	internal://	OutData	0	0	0	0
2	Src1	1	internal://	InSatisfiedInterests	0	0	0	0
2	Src1	1	internal://	InTimedOutInterests	0	0	0	0
2	Src1	1	internal://	OutSatisfiedInterests	0.0256	0	0	0
2	Src1	1	internal://	OutTimedOutInterests	0	0	0	0
2	Src1	257	ndnFace://0	InInterests	0.0512	0	0	0
2	Src1	257	ndnFace://0	OutInterests	0	0	0	0
2	Src1	257	ndnFace://0	InData	0	0	0	0
2	Src1	257	ndnFace://0	OutData	0	0	0	0
2	Src1	257	ndnFace://0	InSatisfiedInterests	0.0256	0	0	0
2	Src1	257	ndnFace://0	InTimedOutInterests	0	0	0	0
2	Src1	257	ndnFace://0	OutSatisfiedInterests	0	0	0	0
2	Src1	257	ndnFace://0	OutTimedOutInterests	0	0	0	0
2	Src1	-1	all	SatisfiedInterests	0.0384	0	0	0
2	Src1	-1	all	TimedOutInterests	0	0	0	0
2	Src2	1	internal://	InInterests	0	0	0	0
2	Src2	1	internal://	OutInterests	0	0	0	0
2	Src2	1	internal://	InData	0	0	0	0
2	Src2	1	internal://	OutData	0	0	0	0
2	Src2	1	internal://	InSatisfiedInterests	0	0	0	0
2	Src2	1	internal://	InTimedOutInterests	0	0	0	0
2	Src2	1	internal://	OutSatisfiedInterests	0.0256	0	0	0
2	Src2	1	internal://	OutTimedOutInterests	0	0	0	0
2	Src2	257	ndnFace://1	InInterests	0.0512	0	0	0
2	Src2	257	ndnFace://1	OutInterests	0	0	0	0
2	Src2	257	ndnFace://1	InData	0	0	0	0
2	Src2	257	ndnFace://1	OutData	0	0	0	0
2	Src2	257	ndnFace://1	InSatisfiedInterests	0.0256	0	0	0
2	Src2	257	ndnFace://1	InTimedOutInterests	0	0	0	0
2	Src2	257	ndnFace://1	OutSatisfiedInterests	0	0	0	0
2	Src2	257	ndnFace://1	OutTimedOutInterests	0	0	0	0
2	Src2	-1	all	SatisfiedInterests	0.0384	0	0	0
2	Src2	-1	all	TimedOutInterests	0	0	0	0
2	Rtr1	1	internal://	InInterests	0	0	0	0
2	Rtr1	1	internal://	OutInterests	0	0	0	0
2	Rtr1	1	internal://	InData	0	0	0	0
2	Rtr1	1	internal://	OutData	0	0	0	0
2	Rtr1	1	internal://	InSatisfiedInterests	0	0	0	0
2	Rtr1	1	internal://	InTimedOutInterests	0	0	0	0
2	Rtr1	1	internal://	OutSatisfiedInterests	0.0256	0	0	0
2	Rtr1	1	internal://	OutTimedOutInterests	0	0	0	0
2	Rtr1	259	ndnFace://2	InInterests	0.0512	0	0	0
2	Rtr1	259	ndnFace://2	OutInterests	0	0	0	0
2	Rtr1	259	ndnFace://2	InData	0	0	0	0
2	Rtr1	259	ndnFace://2	OutData	0	0	0	0
2	Rtr1	259	ndnFace://2	InSatisfiedInterests	0.0256	0	0	0
2	Rtr1	259	ndnFace://2	InTimedOutInterests	0	0	0	0
2	Rtr1	259	ndnFace://2	OutSatisfiedInterests	0	0	0	0
2	Rtr1	259	ndnFace://2	OutTimedOutInterests	0	0	0	0
2	Rtr1	-1	all	SatisfiedInterests	0.0384	0	0	0
2	Rtr1	-1	all	TimedOutInterests	0	0	0	0
2	Rtr2	1	internal://	InInterests	0	0	0	0
2	Rtr2	1	internal://	OutInterests	0	0	0	0
2	Rtr2	1	internal://	InData	0	0	0	0
2	Rtr2	1	internal://	OutData	0	0	0	0
2	Rtr2	1	internal://	InSatisfiedInterests	0	0	0	0
2	Rtr2	1	internal://	InTimedOutInterests	0	0	0	0
2	Rtr2	1	internal://	OutSatisfiedInterests	0.0256	0	0	0
2	Rtr2	1	internal://	OutTimedOutInterests	0	0	0	0
2	Rtr2	259	ndnFace://3	InInterests	0.0512	0	0	0
2	Rtr2	259	ndnFace://3	OutInterests	0	0	0	0
2	Rtr2	259	ndnFace://3	InData	0	0	0	0
2	Rtr2	259	ndnFace://3	OutData	0	0	0	0
2	Rtr2	259	ndnFace://3	InSatisfiedInterests	0.0256	0	0	0
2	Rtr2	259	ndnFace://3	InTimedOutInterests	0	0	0	0
2	Rtr2	259	ndnFace://3	OutSatisfiedInterests	0	0	0	0
2	Rtr2	259	ndnFace://3	OutTimedOutInterests	0	0	0	0
2	Rtr2	-1	all	SatisfiedInterests	0.0384	0	0	0
2	Rtr2	-1	all	TimedOutInterests	0	0	0	0
2	Dst1	1	internal://	InInterests	0	0	0	0
2	Dst1	1	internal://	OutInterests	0	0	0	0
2	Dst1	1	internal://	InData	0	0	0	0
2	Dst1	1	internal://	OutData	0	0	0	0
2	Dst1	1	internal://	InSatisfiedInterests	0	0	0	0
2	Dst1	1	internal://	InTimedOutInterests	0	0	0	0
2	Dst1	1	internal://	OutSatisfiedInterests	0.0256	0	0	0
2	Dst1	1	internal://	OutTimedOutInterests	0	0	0	0
2	Dst1	257	ndnFace://4	InInterests	0.0512	0	0	0
2	Dst1	257	ndnFace://4	OutInterests	0	0	0	0
2	Dst1	257	ndnFace://4	InData	0	0	0	0
2	Dst1	257	ndnFace://4	OutData	0	0	0	0
2	Dst1	257	ndnFace://4	InSatisfiedInterests	0.0256	0	0	0
2	Dst1	257	ndnFace://4	InTimedOutInterests	0	0	0	0
